Date,Name,Year,Letterboxd URI
2022-12-21,Silence,1971,https://boxd.it/3f7m
2022-12-21,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/6YK
2022-12-22,G.O.R.A.,2004,https://boxd.it/1sau
2022-12-22,Inkheart,2008,https://boxd.it/26XG
2022-12-23,Sleepy Hollow,1999,https://boxd.it/26u0
2022-12-24,Fight Club,1999,https://boxd.it/2a9q
2022-12-24,Distant,2002,https://boxd.it/1k28
2022-12-24,Once Upon a Time in Anatolia,2011,https://boxd.it/2yHG
2022-12-24,Winter Sleep,2014,https://boxd.it/7Ua0
2022-12-24,The Wild Pear Tree,2018,https://boxd.it/eMtM
2022-12-24,Everything's Gonna Be Great,1998,https://boxd.it/2R36
2023-01-03,Black Adam,2022,https://boxd.it/fup0
2023-01-04,Spud,2010,https://boxd.it/dOi
2023-01-04,Spud 2: The Madness Continues,2013,https://boxd.it/626c
2023-01-04,Spud 3: Learning to Fly,2014,https://boxd.it/ahH6
2023-01-06,Suspect X,2008,https://boxd.it/X8s
2023-01-13,A Man Called Otto,2022,https://boxd.it/zl06
2023-01-17,Fucking Bunnies,2017,https://boxd.it/fxas
2023-01-20,Empire of Light,2022,https://boxd.it/uGpm
2023-01-26,And Now for Something Completely Different,1971,https://boxd.it/1Z74
2023-01-27,Babylon,2022,https://boxd.it/mM02
2023-01-31,Shadows in Paradise,1986,https://boxd.it/73A
2023-01-31,Journey to the Center of the Earth,2008,https://boxd.it/38EI
2023-02-01,The Fabelmans,2022,https://boxd.it/ugoM
2023-02-03,TÁR,2022,https://boxd.it/uNIA
2023-02-22,Mrs. Harris Goes to Paris,2022,https://boxd.it/skWY
2023-02-23,Aftersun,2022,https://boxd.it/Arw0
2023-03-02,The Unknown Soldier,1955,https://boxd.it/1az2
2023-03-10,All Quiet on the Western Front,2022,https://boxd.it/H08
2023-03-14,The Whale,2022,https://boxd.it/tw4c
2023-03-14,Women Talking,2022,https://boxd.it/tdq4
2023-03-14,Everything Everywhere All at Once,2022,https://boxd.it/jUk4
2023-03-15,John Carter,2012,https://boxd.it/FQ2
2023-03-20,Fire of Love,2022,https://boxd.it/yoPY
2023-03-20,National Treasure,2004,https://boxd.it/27x0
2023-03-20,Ghost Rider,2007,https://boxd.it/290M
2023-03-20,National Treasure: Book of Secrets,2007,https://boxd.it/21rq
2023-03-20,The Sorcerer's Apprentice,2010,https://boxd.it/1sGg
2023-03-20,Mr. & Mrs. Smith,2005,https://boxd.it/29CG
2023-03-20,Trevor Noah: The Daywalker,2009,https://boxd.it/RsQ
2023-03-20,Trevor Noah: Crazy Normal,2011,https://boxd.it/2D8Q
2023-03-20,Trevor Noah: Pay Back The Funny,2015,https://boxd.it/cWxA
2023-03-20,Trevor Noah: Lost In Translation,2015,https://boxd.it/cOHM
2023-04-06,The Raid,2011,https://boxd.it/3hBy
2023-04-12,Run Lola Run,1998,https://boxd.it/2b8o
2023-04-12,Back to the Future,1985,https://boxd.it/2b8e
2023-04-12,Barnyard,2006,https://boxd.it/1XyC
2023-04-12,Secondhand Lions,2003,https://boxd.it/1QHC
2023-04-12,Forrest Gump,1994,https://boxd.it/728
2023-04-12,Once Upon a Time... in Hollywood,2019,https://boxd.it/gH0O
2023-04-12,The Hateful Eight,2015,https://boxd.it/8gw8
2023-04-12,Stuart Little,1999,https://boxd.it/1WZW
2023-04-12,HANA-KIMI,2007,https://boxd.it/vC6i
2023-04-12,Time Out,2018,https://boxd.it/isXq
2023-04-14,Jumper,2008,https://boxd.it/20ss
2023-04-23,Suzume,2022,https://boxd.it/yv7Y
2023-04-25,The Man from U.N.C.L.E.,2015,https://boxd.it/67lG
2023-05-03,13 Going on 30,2004,https://boxd.it/1X6e
2023-05-25,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI
2023-06-04,Sisu,2022,https://boxd.it/vHpu
2023-06-20,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4
2023-08-03,Dragon Age: Dawn of the Seeker,2012,https://boxd.it/3vSo
2023-09-14,Past Lives,2023,https://boxd.it/oNB8
2023-10-13,Perfect Days,2023,https://boxd.it/ATh8
2023-10-13,Blade Runner,1982,https://boxd.it/2bcA
2023-10-25,Amadeus,1984,https://boxd.it/2aH8
2023-11-11,Killers of the Flower Moon,2023,https://boxd.it/gHp0
2023-11-18,The Hunger Games,2012,https://boxd.it/2uds
2023-11-18,The Hunger Games: Mockingjay – Part 1,2014,https://boxd.it/4hka
2023-12-02,Dead Poets Society,1989,https://boxd.it/2aSg
2023-12-04,Napoleon,2023,https://boxd.it/shJM
2023-12-06,Saltburn,2023,https://boxd.it/z4eg
2023-12-09,Wonka,2023,https://boxd.it/tCQm
2024-01-07,Nineteen Eighty-Four,1984,https://boxd.it/1YZE
2024-01-09,The Boy and the Heron,2023,https://boxd.it/ipeM
2024-01-17,Poor Things,2023,https://boxd.it/tNWU
2024-01-23,A Fish in the Bathtub,1998,https://boxd.it/3xCs
2024-01-24,Oppenheimer,2023,https://boxd.it/wUow
2024-01-24,Barbie,2023,https://boxd.it/bCLK
2024-01-25,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8
2024-01-25,Indiana Jones and the Dial of Destiny,2023,https://boxd.it/b8vM
2024-01-31,Society of the Snow,2023,https://boxd.it/y9aw
2024-02-02,The Wonderful Story of Henry Sugar,2023,https://boxd.it/yNyo
2024-02-02,The After,2023,https://boxd.it/Ikpi
2024-02-03,The Holdovers,2023,https://boxd.it/vHza
2024-02-08,Anatomy of a Fall,2023,https://boxd.it/yuDE
2024-02-09,"Red, White and Blue",2023,https://boxd.it/Jk6C
2024-02-09,Ninety-Five Senses,2022,https://boxd.it/Dm2q
2024-02-16,Invincible,2022,https://boxd.it/F1Mc
2024-02-16,The Zone of Interest,2023,https://boxd.it/gJsA
2024-02-16,Knight of Fortune,2022,https://boxd.it/AGXg
2024-02-16,Clue,1985,https://boxd.it/1MDQ
2024-02-16,Interstellar,2014,https://boxd.it/4VZ8
2024-02-16,Hot Fuzz,2007,https://boxd.it/2416
2024-02-16,The Goonies,1985,https://boxd.it/1YVC
2024-02-19,Letter to a Pig,2022,https://boxd.it/zSpy
2024-02-19,WAR IS OVER! Inspired by the Music of John & Yoko,2023,https://boxd.it/K4NW
2024-02-19,Our Uniform,2023,https://boxd.it/H7PA
2024-02-19,Pachyderm,2022,https://boxd.it/zSr0
2024-02-19,Elemental,2023,https://boxd.it/ASiE
2024-02-21,Grown Ups,2010,https://boxd.it/169a
2024-02-21,American Fiction,2023,https://boxd.it/DYHm
2024-02-23,The Creator,2023,https://boxd.it/oXWq
2024-02-24,Robot Dreams,2023,https://boxd.it/vBZm
2024-03-01,The Teachers' Lounge,2023,https://boxd.it/BINY
2024-03-01,NYAD,2023,https://boxd.it/xOSM
2024-03-03,Dune: Part Two,2024,https://boxd.it/pUfA
2024-03-03,Maestro,2023,https://boxd.it/j0DE
2024-03-07,Nimona,2023,https://boxd.it/Aiyc
2024-03-07,Rustin,2023,https://boxd.it/xVRG
2024-03-07,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/l7zS
2024-03-08,May December,2023,https://boxd.it/vEE2
2024-03-08,Golda,2023,https://boxd.it/xZbE
2024-03-08,The Color Purple,2023,https://boxd.it/ksja
2024-03-09,El Conde,2023,https://boxd.it/Bt4O
2024-03-09,Io Capitano,2023,https://boxd.it/zmrM
2024-03-10,The Eternal Memory,2023,https://boxd.it/D4g0
2024-03-10,To Kill a Tiger,2022,https://boxd.it/Cnoq
2024-03-10,Bobi Wine: The People's President,2022,https://boxd.it/BYm0
2024-03-10,Nǎi Nai & Wài Pó,2023,https://boxd.it/F3My
2024-03-10,Island in Between,2023,https://boxd.it/JDOS
2024-03-10,The Barber of Little Rock,2023,https://boxd.it/IZKG
2024-03-10,The Last Repair Shop,2023,https://boxd.it/IpY8
2024-03-11,Four Daughters,2023,https://boxd.it/ErTw
2024-03-11,The ABCs of Book Banning,2023,https://boxd.it/IZFc
2024-03-11,20 Days in Mariupol,2023,https://boxd.it/E32S
2024-03-22,Monster,2023,https://boxd.it/DJEM
2024-03-26,Drive,2011,https://boxd.it/IG
2024-04-17,Tampopo,1985,https://boxd.it/1SZe
2024-05-09,The Fall Guy,2024,https://boxd.it/s0Bm
2024-05-26,"Goodbye, Dragon Inn",2003,https://boxd.it/oFG
2024-07-28,The Dark Crystal,1982,https://boxd.it/1Tm8
2024-08-05,The Cabinet of Dr. Caligari,1920,https://boxd.it/2aOo
2024-08-09,The Golem: How He Came Into the World,1920,https://boxd.it/262g
2024-08-15,Nosferatu,1922,https://boxd.it/29TM
2024-08-16,Howl's Moving Castle,2004,https://boxd.it/23De
2024-08-21,Hunt for the Wilderpeople,2016,https://boxd.it/cTgG
2024-08-24,The Last Laugh,1924,https://boxd.it/22es
2024-08-29,Backstairs,1921,https://boxd.it/4h1i
2024-08-30,Asphalt,1929,https://boxd.it/rtS
2024-09-03,New Year's Eve,1924,https://boxd.it/5ps4
2024-09-04,Shattered,1921,https://boxd.it/5o20
2024-09-06,Waxworks,1924,https://boxd.it/1rBu
2024-09-10,La La Land,2016,https://boxd.it/a5fa
2024-09-12,The Adventures of Prince Achmed,1926,https://boxd.it/1FeY
2024-09-18,Variety,1925,https://boxd.it/3ixM
2024-09-18,Beetlejuice,1988,https://boxd.it/24QI
2024-09-24,Destiny,1921,https://boxd.it/1nRo
2024-10-05,Joker: Folie à Deux,2024,https://boxd.it/xBoE
2024-10-17,Tartuffe,1925,https://boxd.it/rzQ
2024-10-29,Carrie,1976,https://boxd.it/20ZQ
2024-11-02,The Apprentice,2024,https://boxd.it/IPqG
2024-11-07,Anora,2024,https://boxd.it/Egcw
2024-11-16,Gladiator II,2024,https://boxd.it/kqQQ
2024-11-26,Pandora's Box,1929,https://boxd.it/29jE
2024-11-26,The Mummy,1999,https://boxd.it/2a7a
2024-11-26,The Mummy Returns,2001,https://boxd.it/28cs
2024-12-03,The White Hell of Pitz Palu,1929,https://boxd.it/1ol4
2024-12-22,Love Actually,2003,https://boxd.it/2aeU
2025-01-03,Conclave,2024,https://boxd.it/AO8q
2025-01-04,Berlin: Symphony of a Great City,1927,https://boxd.it/2aQk
2025-01-07,Longlegs,2024,https://boxd.it/KzLM
2025-01-07,Borderlands,2024,https://boxd.it/cDme
2025-01-08,Emilia Pérez,2024,https://boxd.it/AP3G
2025-01-10,Wicked,2024,https://boxd.it/e8ME
2025-01-14,Nosferatu,2024,https://boxd.it/f5eG
2025-01-17,Madame DuBarry,1919,https://boxd.it/J0k
2025-01-20,Nobody Sleeps in the Woods Tonight,2020,https://boxd.it/poY4
2025-01-25,A Complete Unknown,2024,https://boxd.it/oBYa
2025-01-28,Sing Sing,2023,https://boxd.it/HIBA
2025-01-31,A Real Pain,2024,https://boxd.it/CjNG
2025-02-01,The Substance,2024,https://boxd.it/zanS
2025-02-01,Inside Out 2,2024,https://boxd.it/CFrC
2025-02-04,The Brutalist,2024,https://boxd.it/k4BO
2025-02-04,Swiss Army Man,2016,https://boxd.it/bDG2
2025-02-06,Metropolis,1927,https://boxd.it/71a
2025-02-11,Beautiful Men,2023,https://boxd.it/HMpe
2025-02-11,Wander to Wonder,2023,https://boxd.it/HKxU
2025-02-11,In the Shadow of the Cypress,2023,https://boxd.it/HKzc
2025-02-11,Magic Candies,2024,https://boxd.it/LzfI
2025-02-11,Yuck!,2024,https://boxd.it/KjJK
2025-02-15,A Different Man,2024,https://boxd.it/BoEC
2025-02-17,Sugarcane,2024,https://boxd.it/HQ7y
2025-02-18,I'm Still Here,2024,https://boxd.it/BPEO
2025-02-18,September 5,2024,https://boxd.it/JYsI
2025-02-21,Nickel Boys,2024,https://boxd.it/CStQ
2025-02-22,The Seed of the Sacred Fig,2024,https://boxd.it/MKo4
2025-02-23,The Girl with the Needle,2024,https://boxd.it/KQ3M
2025-02-23,Porcelain War,2024,https://boxd.it/K5fQ
2025-02-23,Wallace & Gromit: Vengeance Most Fowl,2024,https://boxd.it/z14C
2025-02-24,Maria,2024,https://boxd.it/Dh4c
2025-02-24,The Wild Robot,2024,https://boxd.it/IWFy
2025-02-24,A Lien,2023,https://boxd.it/Gk7Y
2025-02-24,I'm Not a Robot,2023,https://boxd.it/IGTE
2025-02-25,The Man Who Could Not Remain Silent,2024,https://boxd.it/MLW2
2025-02-25,The Last Ranger,2024,https://boxd.it/OdS0
2025-02-25,Anuja,2024,https://boxd.it/PHoQ
2025-02-26,Incident,2023,https://boxd.it/FVFc
2025-02-27,"I Am Ready, Warden",2024,https://boxd.it/NBS2
2025-02-27,The Only Girl in the Orchestra,2023,https://boxd.it/JzMS
2025-02-27,Death by Numbers,2024,https://boxd.it/Qgjm
2025-02-27,Instruments of a Beating Heart,2024,https://boxd.it/N2so
2025-02-28,Alien: Romulus,2024,https://boxd.it/zGqO
2025-02-28,Kingdom of the Planet of the Apes,2024,https://boxd.it/ohEE
2025-03-01,Memoir of a Snail,2024,https://boxd.it/EgX8
2025-03-02,No Other Land,2024,https://boxd.it/KOTG
2025-03-02,Soundtrack to a Coup d'Etat,2024,https://boxd.it/K5gk
2025-03-03,Black Box Diaries,2024,https://boxd.it/K5dU
2025-03-03,Flow,2024,https://boxd.it/v1Ei
2025-03-03,Better Man,2024,https://boxd.it/u6t8
2025-03-04,We Live in Time,2024,https://boxd.it/FC5u
2025-03-10,Mickey 17,2025,https://boxd.it/q1Dk
2025-04-22,Death of a Unicorn,2025,https://boxd.it/HCPm
2025-04-25,The Hunger Games: The Ballad of Songbirds & Snakes,2023,https://boxd.it/pZCY
2025-05-08,Vampyr,1932,https://boxd.it/29DY
2025-05-15,Diary of a Lost Girl,1929,https://boxd.it/WoO
2025-07-21,Jurassic World,2015,https://boxd.it/4n0g
2025-07-21,Jurassic World: Fallen Kingdom,2018,https://boxd.it/bOnU
2025-07-21,Jurassic World Dominion,2022,https://boxd.it/ikXW
2025-07-21,Mamma Mia!,2008,https://boxd.it/1Tnq
2025-07-21,Eragon,2006,https://boxd.it/26Fs
2025-07-22,My Neighbor Totoro,1988,https://boxd.it/20eA
2025-07-22,The Florida Project,2017,https://boxd.it/dMG0
2025-07-29,Avatar: The Way of Water,2022,https://boxd.it/2E2E
2025-08-09,The Perks of Being a Wallflower,2012,https://boxd.it/2ZA8
2025-08-19,2001: A Space Odyssey,1968,https://boxd.it/2bf0
2025-09-18,The Blues Brothers,1980,https://boxd.it/2adi
